name,src_file,src_line,total_ns,total_perc,counts,mean_ns,min_ns,max_ns,std_ns
/obj/item/storage/belt/utility/pred/full/fill_preset_inventory,code/modules/cm_preds/yaut_items.dm,1710,5878278,0.009870,7,839754,790234,901532,40609.354251
/turf/open/gm/river/proc/update_overlays,code/game/turfs/open.dm,720,14643567,0.024587,3308,4426,3727,43641,1621.438986
/obj/item/clothing/suit/storage/marine/smartgunner/veteran/pmc/proc/(init),<?.dm>,4294967295,12473,0.000021,2,6236,5751,6722,686.601049
/datum/equipment_preset/fax_responder/upp/proc/(init),<?.dm>,4294967295,27211,0.000046,8,3401,3166,3707,186.805093
/datum/chemical_reaction/stoxin/proc/(init),<?.dm>,4294967295,1443,0.000002,1,1443,1443,1443,0.000000
/obj/effect/landmark/static_comms/net_two/Initialize,code/game/objects/effects/landmarks/landmarks.dm,664,30897,0.000052,2,15448,14948,15949,707.814241
/obj/item/storage/box/guncase/m4a4/proc/(init),<?.dm>,4294967295,4388,0.000007,1,4388,4388,4388,0.000000
/obj/item/storage/belt/gun/post_skin_selection,code/game/objects/items/storage/belt.dm,1413,128773,0.000216,37,3480,2655,5881,590.731303
/obj/item/attachable/stock/rifle/collapsible/m41ae2/New,code/modules/projectiles/gun_attachables.dm,2526,935768,0.001571,9,103974,93124,124853,11645.414731
/obj/item/weapon/gun/smg/m39/elite/heavy/proc/(init),<?.dm>,4294967295,8085,0.000014,1,8085,8085,8085,0.000000
/obj/item/weapon/gun/minigun/set_gun_config_values,code/modules/projectiles/guns/misc.dm,34,99474,0.000167,8,12434,7995,21009,5339.853931
/obj/item/weapon/gun/lever_action/Initialize,code/modules/projectiles/guns/lever_action.dm,48,3087181,0.005183,9,343020,327572,373817,15868.580029
/obj/structure/closet/radiation/Initialize,code/game/objects/structures/crates_lockers/closets/utility_closets.dm,160,2865538,0.004811,7,409362,390850,440482,19999.013059
/datum/species/proc/initialize_stamina,code/modules/mob/living/carbon/human/species/species.dm,198,76403,0.000128,2,38201,22763,53640,21833.336094
/datum/reagent/nutriment/proc/(init),<?.dm>,4294967295,6655175,0.011174,2113,3149,2044,23183,1368.135101
/datum/chemical_reaction/potassium_phorosulfate/proc/(init),<?.dm>,4294967295,1192,0.000002,1,1192,1192,1192,0.000000
/obj/item/reagent_container/Initialize,code/game/objects/items/reagent_containers/reagent_container.dm,24,974438350,1.636114,9446,103158,28954,947338,29256.054299
/obj/item/mre_food_packet/wy/dessert/proc/(init),<?.dm>,4294967295,881,0.000001,1,881,881,881,0.000000
/obj/structure/machinery/door/airlock/yautja/proc/(init),<?.dm>,4294967295,71185,0.000120,32,2224,1573,3507,477.137263
/datum/equipment_preset/colonist/doctor/proc/(init),<?.dm>,4294967295,19045,0.000032,8,2380,2204,2746,167.014542
/obj/structure/machinery/cm_vending/clothing/engi/charlie/proc/(init),<?.dm>,4294967295,5921,0.000010,3,1973,1783,2355,330.245363
/obj/item/weapon/gun/rifle/l64a3/set_gun_config_values,code/modules/projectiles/guns/rifles.dm,2534,66974,0.000112,5,13394,12082,15629,1757.719403
/obj/structure/tunnel/Initialize,code/modules/cm_aliens/structures/tunnel.dm,30,362357,0.000608,5,72471,64670,82744,8763.480701
/obj/structure/machinery/door/airlock/proc/arePowerSystemsOn,code/game/machinery/doors/airlock.dm,336,46298,0.000078,55,841,581,1423,219.863720
/obj/structure/machinery/cm_vending/sorted/tech/robotics/populate_product_list,code/game/machinery/vending/vendor_types/engineering.dm,191,20779,0.000035,1,20779,20779,20779,0.000000
/obj/item/weapon/gun/energy/taser/set_gun_config_values,code/modules/projectiles/guns/energy.dm,241,103064,0.000173,8,12883,11060,14979,1230.448350
/obj/item/attachable/attached_gun/shotgun/af13/New,code/modules/projectiles/gun_attachables.dm,3581,117189,0.000197,1,117189,117189,117189,0.000000
/datum/controller/subsystem/assets/Initialize,code/controllers/subsystem/assets.dm,25,3800414172,6.381021,1,3800414172,3800414172,3800414172,0.000000
/obj/item/cell/crap/Initialize,code/modules/power/cell.dm,128,1113559,0.001870,10,111355,98003,129783,11268.979560
/obj/effect/landmark/hunter_primary/Initialize,code/game/gamemodes/colonialmarines/huntergames.dm,123,639496,0.001074,60,10658,8475,15620,1503.041842
/datum/equipment_preset/synth_k9/proc/(init),<?.dm>,4294967295,19966,0.000034,8,2495,2284,2595,96.231863
/obj/item/storage/box/attachments/proc/(init),<?.dm>,4294967295,8756,0.000015,1,8756,8756,8756,0.000000
/obj/item/weapon/gun/pill/proc/(init),<?.dm>,4294967295,13805,0.000023,2,6902,5530,8275,1941.008243
/obj/structure/pipes/vents/pump/no_boom/gas/ares/Initialize,code/game/objects/structures/pipes/vents/pump_scrubber.dm,44,409745,0.000688,6,68290,61495,81984,7303.281577
/obj/effect/alien/egg/update_icon,code/modules/cm_aliens/structures/egg.dm,245,15348,0.000026,6,2558,1964,3696,709.582131
/datum/action/item_action/toggle/New,code/datums/action.dm,228,108298375,0.181837,2616,41398,31248,217176,10070.380034
/datum/chemical_reaction/acidspit/proc/(init),<?.dm>,4294967295,1212,0.000002,1,1212,1212,1212,0.000000
/obj/item/storage/backpack/marine/engineerpack/proc/(init),<?.dm>,4294967295,14457,0.000024,3,4819,4428,5510,600.150814
/obj/effect/step_trigger/ares_alert/proc/link_systems,code/game/machinery/ARES/ARES_step_triggers.dm,54,48652,0.000082,18,2702,1864,4237,625.579167
/obj/item/clothing/head/helmet/marine/veteran/pmc/corporate/proc/(init),<?.dm>,4294967295,4338,0.000007,1,4338,4338,4338,0.000000
/obj/structure/pipes/standard/color_cache_name,code/game/objects/structures/pipes/standard/standard.dm,25,631,0.000001,1,631,631,631,0.000000
/obj/item/weapon/gun/smg/p90/set_gun_config_values,code/modules/projectiles/guns/smgs.dm,969,21500,0.000036,2,10750,10660,10840,127.279221
/obj/item/storage/box/gloves/fill_preset_inventory,code/game/objects/items/storage/boxes.dm,83,3362774,0.005646,5,672554,601893,829288,90365.208678
/datum/recipe/eggplantparm/proc/(init),<?.dm>,4294967295,571,0.000001,1,571,571,571,0.000000
/proc/cmp_subsystem_display,code/__HELPERS/cmp.dm,36,308180,0.000517,422,730,571,2124,158.978270
/datum/equipment_preset/synth/survivor/army/proc/(init),<?.dm>,4294967295,32921,0.000055,8,4115,3937,4668,241.730960
/obj/item/device/assembly_holder/Initialize,code/modules/assembly/holder.dm,28,9053727,0.015202,101,89640,82654,122649,6783.823480
/obj/structure/closet/secure_closet/guncabinet/proc/(init),<?.dm>,4294967295,30044,0.000050,34,883,511,1753,365.815155
/datum/controller/subsystem/cmtv/Initialize,code/controllers/subsystem/cmtv.dm,56,5771,0.000010,1,5771,5771,5771,0.000000
/matrix/New,<?.dm>,4294967295,3583901,0.006017,4977,720,461,15790,355.366716
/obj/structure/surface/rack/Crossed,code/game/objects/structures/tables_racks.dm,719,1302,0.000002,1,1302,1302,1302,0.000000
/obj/item/storage/pouch/medkit/proc/(init),<?.dm>,4294967295,130464,0.000219,10,13046,9758,15039,1621.767280
/mob/living/Initialize,code/modules/mob/living/living.dm,13,5846596,0.009817,24,243608,161532,747525,126755.032562
/datum/equipment_preset/upp/pilot/proc/(init),<?.dm>,4294967295,30464,0.000051,16,1904,1633,3056,331.257805
/datum/weather_ss_map_holder/lv624/should_affect_area,code/datums/weather/weather_map_holders/lv624.dm,13,77735,0.000131,122,637,410,1953,173.863417
/datum/controller/subsystem/interior/proc/load_interior,code/controllers/subsystem/interior.dm,10,37841967,0.063538,1,37841967,37841967,37841967,0.000000
/obj/item/storage/box/sugar/fill_preset_inventory,code/game/objects/items/storage/boxes.dm,989,1901608,0.003193,1,1901608,1901608,1901608,0.000000
/obj/item/reagent_container/food/condiment/chocolate_syrup/Initialize,code/game/objects/items/reagent_containers/food/condiment.dm,170,2283864,0.003835,11,207624,192479,236060,14134.179403
/datum/chemical_reaction/paroxetine/proc/(init),<?.dm>,4294967295,1673,0.000003,1,1673,1673,1673,0.000000
/area/ship/almayer/medical/operating_room_three/proc/(init),<?.dm>,4294967295,3055,0.000005,1,3055,3055,3055,0.000000
/datum/equipment_preset/survivor/hybrisa/wey_po/proc/(init),<?.dm>,4294967295,19625,0.000033,8,2453,2304,2635,107.886845
/datum/equipment_preset/synth/survivor/sorokyne/security/proc/(init),<?.dm>,4294967295,30619,0.000051,8,3827,3697,3978,119.165551
/obj/item/reagent_container/food/drinks/cans/souto/vanilla/Initialize,code/game/objects/items/reagent_containers/food/cans.dm,681,232394,0.000390,1,232394,232394,232394,0.000000
/obj/item/weapon/gun/smg/m39/elite/whiteout/proc/(init),<?.dm>,4294967295,8936,0.000015,1,8936,8936,8936,0.000000
/obj/structure/machinery/crema_switch/proc/(init),<?.dm>,4294967295,1453,0.000002,1,1453,1453,1453,0.000000
/obj/item/facepaint/sniper/select_gamemode_skin,code/game/objects/items/cosmetics.dm,45,22271,0.000037,3,7423,6702,8526,969.755124
/obj/item/hardpoint/holder/tank_turret/proc/(init),<?.dm>,4294967295,278069,0.000467,3,92689,14056,153637,71451.512797
/obj/structure/machinery/alarm/proc/set_frequency,code/game/machinery/air_alarm.dm,305,1013864,0.001702,42,24139,14878,44383,6253.196896
/obj/structure/machinery/cm_vending/gear/commanding_officer/proc/(init),<?.dm>,4294967295,2725,0.000005,1,2725,2725,2725,0.000000
/datum/reagent/medical/neuraline/proc/(init),<?.dm>,4294967295,2425,0.000004,1,2425,2425,2425,0.000000
/obj/structure/airlock_assembly/proc/(init),<?.dm>,4294967295,10640,0.000018,4,2660,1733,3426,779.133279
/obj/structure/machinery/vending/cigarette/koorlander/free/proc/(init),<?.dm>,4294967295,10730,0.000018,1,10730,10730,10730,0.000000
/datum/action/item_action/specialist/fire_shield/action_cooldown_check,code/modules/clothing/suits/marine_armor/spec_fire.dm,137,1603,0.000003,1,1603,1603,1603,0.000000
/datum/action/item_action/radio_helmet/use_phone/New,code/modules/clothing/head/helmet.dm,1199,66784,0.000112,1,66784,66784,66784,0.000000
/obj/item/reagent_container/food/snacks/hotchili/Initialize,code/game/objects/items/reagent_containers/food/snacks.dm,1536,249034,0.000418,1,249034,249034,249034,0.000000
/obj/item/reagent_container/food/drinks/beverage_drink/orange/Initialize,code/game/objects/items/reagent_containers/food/mre_food/uscm.dm,547,20149465,0.033832,100,201494,186208,378446,20470.949753
/atom/movable/proc/afterShuttleMove,code/modules/shuttle/on_move.dm,116,8992399,0.015099,1041,8638,1904,420564,28800.570611
/obj/item/attachable/stock/proc/(init),<?.dm>,4294967295,764493,0.001284,269,2841,2044,19617,1440.365807
/datum/component/camera_manager/proc/show_camera_static,code/game/camera_manager/camera_manager.dm,176,519186,0.000872,65,7987,5681,10409,1050.303282
/datum/seed/mushroom/plastic/proc/(init),<?.dm>,4294967295,1262,0.000002,1,1262,1262,1262,0.000000
/area/shuttle/escape_pod/afterShuttleMove,code/game/area/shuttles.dm,91,12477945,0.020951,18,693219,610349,817967,55395.421125
/obj/item/weapon/gun/rifle/sharp/set_gun_config_values,code/modules/projectiles/guns/specialist/sharp.dm,47,30717,0.000052,2,15358,14467,16250,1260.771589
/obj/item/weapon/gun/revolver/mateba/Initialize,code/modules/projectiles/guns/revolvers.dm,674,7624588,0.012802,15,508305,327131,937680,167601.483659
/obj/item/weapon/gun/shotgun/double/set_gun_config_values,code/modules/projectiles/guns/shotguns.dm,655,166669,0.000280,11,15151,11942,17863,1911.498993
/mob/living/proc/initialize_pain,code/modules/mob/living/living.dm,52,80451,0.000135,20,4022,1943,16741,3364.350403
/datum/asset/simple/namespaced/sevastopol/proc/(init),<?.dm>,4294967295,2595,0.000004,1,2595,2595,2595,0.000000
/proc/pick_weight,code/__HELPERS/_lists.dm,131,571494,0.000960,76,7519,5109,21821,1981.838554
/area/ship/almayer/medical/upper_medical/proc/(init),<?.dm>,4294967295,3336,0.000006,1,3336,3336,3336,0.000000
/obj/item/weapon/gun/energy/rxfm5_eva/set_gun_config_values,code/modules/projectiles/guns/energy.dm,146,26049,0.000044,3,8683,7404,11141,2129.277577
/obj/item/weapon/gun/rifle/lmg/army/proc/(init),<?.dm>,4294967295,7735,0.000013,1,7735,7735,7735,0.000000
/obj/structure/machinery/computer/cameras/wooden_tv/ot/proc/(init),<?.dm>,4294967295,2414,0.000004,1,2414,2414,2414,0.000000
/datum/controller/subsystem/atoms/Initialize,code/controllers/subsystem/atoms.dm,28,37608251333,63.145498,452,83204095,44973265,585124926,29407705.791668
/datum/proc/update_static_data_for_all_viewers,code/modules/tgui/external.dm,73,6582,0.000011,1,6582,6582,6582,0.000000
/datum/action/item_action/specialist/aimed_shot/New,code/modules/projectiles/guns/specialist/sniper.dm,59,185175,0.000311,4,46293,43080,51376,3639.271310
/datum/equipment_preset/uscm/medic/proc/(init),<?.dm>,4294967295,131834,0.000221,16,8239,6983,13475,1700.522939
/datum/reagent/oxygen/proc/(init),<?.dm>,4294967295,307465,0.000516,89,3454,1783,8586,1206.280482
/obj/item/weapon/gun/smg/bizon/set_gun_attachment_offsets,code/modules/projectiles/guns/smgs.dm,604,11241,0.000019,4,2810,2234,3848,740.729595
/obj/item/reagent_container/pill/methylphenidate/proc/(init),<?.dm>,4294967295,2014,0.000003,1,2014,2014,2014,0.000000
/obj/effect/landmark/interior/spawn/vehicle_driver_seat/on_load,code/modules/vehicles/interior/interior_landmarks.dm,67,88546,0.000149,1,88546,88546,88546,0.000000
/obj/structure/closet/secure_closet/cmdcabinet/comms_mp/proc/(init),<?.dm>,4294967295,1041,0.000002,1,1041,1041,1041,0.000000
/obj/structure/machinery/cm_vending/clothing/medic/alpha/proc/(init),<?.dm>,4294967295,7455,0.000013,4,1863,1653,2285,286.673450
/obj/structure/reagent_dispensers/tank/Initialize,code/game/objects/structures/reagent_dispensers.dm,30,18551113,0.031148,115,161314,32611,267810,55888.675775
/datum/equipment_preset/fax_responder/proc/(init),<?.dm>,4294967295,25950,0.000044,8,3243,2775,4759,640.151321
/datum/equipment_preset/survivor/hybrisa/paramedic/proc/(init),<?.dm>,4294967295,19008,0.000032,8,2376,2114,2856,221.138612
/datum/roof_master_node/proc/connect,code/game/objects/structures/roof.dm,158,306753,0.000515,2,153376,146694,160059,9450.482157
/datum/reagent/serotrotium/proc/(init),<?.dm>,4294967295,1903,0.000003,1,1903,1903,1903,0.000000
/datum/controller/subsystem/mapping/proc/preloadTemplates,code/controllers/subsystem/mapping.dm,275,193871924,0.325517,4,48467981,7853515,81395642,37816827.597225
/datum/equipment_preset/survivor/hybrisa/fire_fighter/proc/(init),<?.dm>,4294967295,16501,0.000028,8,2062,1974,2144,63.705797
/obj/item/device/binoculars/range/Initialize,code/game/objects/items/devices/binoculars.dm,105,1633587,0.002743,14,116684,93714,174095,20529.512379
/datum/reagent/ethanol/beer/proc/(init),<?.dm>,4294967295,289982,0.000487,83,3493,2705,8526,1086.900869
/obj/structure/largecrate/supply/medicine/medivend/proc/(init),<?.dm>,4294967295,1353,0.000002,1,1353,1353,1353,0.000000
/mob/proc/change_mob_voice,code/__HELPERS/mobs.dm,105,6703,0.000011,5,1340,932,2024,434.193793
/obj/structure/machinery/reagentgrinder/industrial/update_icon,code/modules/reagents/chemistry_machinery/reagent_grinder.dm,478,6191,0.000010,1,6191,6191,6191,0.000000
/obj/structure/machinery/cm_vending/sorted/cargo_guns/antag_guns/Initialize,code/game/machinery/vending/vendor_types/antag/antag_guns_sorted.dm,14,2261009,0.003796,1,2261009,2261009,2261009,0.000000
/datum/equipment_preset/synth/survivor/teacher_synth/proc/(init),<?.dm>,4294967295,50593,0.000085,8,6324,4648,14357,3307.744700
/proc/qdel,code/controllers/subsystem/garbage.dm,333,2857522993,4.797876,256236,11151,521,31534276,119926.708051
/obj/structure/machinery/vending/walkman/proc/(init),<?.dm>,4294967295,71303,0.000120,4,17825,15910,18715,1294.831649
/obj/item/storage/fancy/trading_card/Initialize,code/game/objects/items/storage/fancy.dm,617,1697617,0.002850,2,848808,828476,869141,28754.497266
/datum/chemical_reaction/moonshine/fruit/proc/(init),<?.dm>,4294967295,1173,0.000002,1,1173,1173,1173,0.000000
/obj/item/notepad/proc/(init),<?.dm>,4294967295,4117,0.000007,1,4117,4117,4117,0.000000
/obj/item/reagent_container/glass/beaker/vial/proc/(init),<?.dm>,4294967295,234360,0.000393,68,3446,2415,5961,763.150031
/datum/chemical_reaction/machosauce/infinite/peach/proc/(init),<?.dm>,4294967295,1243,0.000002,1,1243,1243,1243,0.000000
/datum/equipment_preset/wo/head_surgeon/proc/(init),<?.dm>,4294967295,21522,0.000036,8,2690,2204,4648,834.850885
/obj/item/stock_parts/matter_bin/super/proc/(init),<?.dm>,4294967295,2284,0.000004,1,2284,2284,2284,0.000000
/obj/item/device/binoculars/range/Destroy,code/game/objects/items/devices/binoculars.dm,109,640056,0.001075,7,91436,71894,117670,17990.587168
/obj/item/clothing/head/helmet/marine/select_gamemode_skin,code/modules/clothing/head/helmet.dm,524,336452,0.000565,48,7009,6092,9267,804.918920
/obj/structure/machinery/cm_vending/clothing/intelligence_officer/proc/(init),<?.dm>,4294967295,5630,0.000009,2,2815,2474,3156,482.246825
/datum/reagent/blood/xeno_blood/royal/proc/(init),<?.dm>,4294967295,2095,0.000004,1,2095,2095,2095,0.000000
/datum/chemical_reaction/atomicbomb/proc/(init),<?.dm>,4294967295,1212,0.000002,1,1212,1212,1212,0.000000
/obj/item/reagent_container/food/condiment/peppermill/proc/(init),<?.dm>,4294967295,5619,0.000009,4,1404,1192,1763,260.891421
/datum/reagent/ethanol/suidream/proc/(init),<?.dm>,4294967295,2495,0.000004,1,2495,2495,2495,0.000000
/datum/equipment_preset/yautja/emissary/proc/(init),<?.dm>,4294967295,17092,0.000029,8,2136,1663,3897,723.375421
/datum/equipment_preset/uscm_event/general/o10/proc/(init),<?.dm>,4294967295,55482,0.000093,8,6935,4769,11511,2539.958155
/obj/structure/machinery/computer/shuttle/ert/proc/get_landing_zones,code/modules/shuttle/computer.dm,118,278390,0.000467,4,69597,67235,71344,1938.219286
/datum/equipment_preset/corpse/security/cmb/proc/(init),<?.dm>,4294967295,19656,0.000033,8,2457,1904,5540,1248.304450
/obj/item/clothing/suit/storage/marine/veteran/pmc/engineer/proc/(init),<?.dm>,4294967295,5720,0.000010,1,5720,5720,5720,0.000000
/obj/structure/pipes/standard/cap/create_valid_directions,code/game/objects/structures/pipes/standard/standard_misc.dm,58,9027,0.000015,10,902,661,1342,239.217010
/obj/structure/machinery/door_display/Initialize,code/game/machinery/door_display/door_display.dm,26,153276,0.000257,4,38319,31328,46627,6657.409656
/obj/item/paper/fortune/premade/Initialize,code/game/objects/items/reagent_containers/food/fortunecookie.dm,23,148101461,0.248667,147,1007492,862289,1385576,116910.342570
/obj/structure/machinery/door/airlock/proc/(init),<?.dm>,4294967295,58060,0.000097,23,2524,1263,4769,706.978076
/datum/equipment_preset/pmc/commando/dogcatcher/get_antag_clothing_equipment,code/modules/gear_presets/wy_commandos.dm,376,13656,0.000023,1,13656,13656,13656,0.000000
/obj/item/storage/pouch/electronics/full/fill_preset_inventory,code/game/objects/items/storage/pouch.dm,1441,581745,0.000977,1,581745,581745,581745,0.000000
/datum/equipment_preset/dust_raider/medic/proc/(init),<?.dm>,4294967295,14036,0.000024,8,1754,1563,1993,144.561406
/datum/controller/subsystem/garbage/proc/HandleQueue,code/controllers/subsystem/garbage.dm,145,79194173,0.132970,45,1759870,1322,33105449,6027784.380674
/obj/structure/pipes/standard/simple/update_icon,code/game/objects/structures/pipes/standard/simple.dm,39,39736554,0.066719,2839,13996,9748,49482,3158.743979
/datum/dynamic_light_source/proc/find_containing_atom,code/modules/lighting/lighting_mask/dynamic_lighting_source.dm,68,19836,0.000033,4,4959,4618,5210,254.677574
/obj/item/weapon/gun/pistol/highpower/tactical/proc/(init),<?.dm>,4294967295,7785,0.000013,1,7785,7785,7785,0.000000
/obj/item/storage/belt/gun/quiver/proc/(init),<?.dm>,4294967295,9868,0.000017,1,9868,9868,9868,0.000000
/datum/equipment_preset/corpse/hybrisa/medical_doctor_corpse/proc/(init),<?.dm>,4294967295,27141,0.000046,16,1696,1423,1973,172.435688
/proc/sanitize,code/__HELPERS/text.dm,46,121521540,0.204039,17934,6776,5580,32511,1318.861786
/obj/structure/machinery/cm_vending/clothing/corporate_security/get_listed_products,code/game/machinery/vending/vendor_types/crew/corporate_security.dm,117,1061,0.000002,1,1061,1061,1061,0.000000
/obj/structure/machinery/power/powered,code/modules/power/port_gen.dm,83,17649,0.000030,45,392,250,841,152.952236
/datum/action/item_action/dual_tube/toggle_chamber_swap/New,code/modules/projectiles/guns/shotguns.dm,1481,646535,0.001086,11,58775,50013,66484,4386.751760
/obj/item/weapon/telebaton/proc/(init),<?.dm>,4294967295,4248,0.000007,2,2124,1994,2254,183.847763
/obj/structure/surface/table/reinforced/almayer_blend/proc/(init),<?.dm>,4294967295,2435,0.000004,2,1217,922,1513,417.900706
/datum/equipment_preset/synth/survivor/doctor_synth/proc/(init),<?.dm>,4294967295,52167,0.000088,8,6520,6062,7684,518.368457
/obj/item/clothing/shoes/marine/update_icon,code/modules/clothing/shoes/marine_shoes.dm,33,35957,0.000060,12,2996,2004,4940,1030.351617
/obj/structure/machinery/cm_vending/sorted/boozeomat/chess/populate_product_list,code/game/machinery/vending/vendor_types/food.dm,148,5420,0.000009,1,5420,5420,5420,0.000000
/datum/equipment_preset/uscm/tl_equipped/proc/(init),<?.dm>,4294967295,115736,0.000194,16,7233,6622,9208,852.974794
/obj/structure/machinery/telecomms/receiver/preset/Initialize,code/game/machinery/telecomms/presets.dm,451,51366,0.000086,1,51366,51366,51366,0.000000
/datum/equipment_preset/pmc/pmc_leader/proc/(init),<?.dm>,4294967295,17773,0.000030,8,2221,2054,2324,86.304279
/obj/structure/machinery/colony_floodlight_switch/proc/(init),<?.dm>,4294967295,3226,0.000005,1,3226,3226,3226,0.000000
/obj/effect/decal/cleanable/blood/tracks/proc/(init),<?.dm>,4294967295,2043,0.000003,2,1021,521,1522,707.814241
/obj/structure/machinery/reagentgrinder/proc/(init),<?.dm>,4294967295,89859,0.000151,5,17971,15519,22863,2916.801416
/obj/item/weapon/gun/pistol/b92fs/set_gun_config_values,code/modules/projectiles/guns/pistols.dm,231,22452,0.000038,2,11226,10189,12263,1466.539464
/obj/docking_port/mobile/crashable/escape_shuttle/Initialize,code/modules/shuttle/shuttles/crashable/escape_shuttle.dm,21,3408351,0.005723,18,189352,179586,204181,8071.191708
/proc/RotateAroundAxis,code/__HELPERS/#maths.dm,58,21530,0.000036,4,5382,2795,12774,4928.732697
/obj/docking_port/mobile/crashable/lifeboat/proc/(init),<?.dm>,4294967295,8505,0.000014,2,4252,4077,4428,248.195487
/obj/item/device/proc/(init),<?.dm>,4294967295,185007,0.000311,123,1504,761,5781,742.927566
/obj/effect/decal/Initialize,code/game/objects/effects/decals/decal.dm,11,136674599,0.229481,12672,10785,6722,2819371,25189.573201
/obj/item/attachable/extended_barrel/New,code/modules/projectiles/gun_attachables.dm,531,1861455,0.003125,20,93072,86221,106649,6115.568739
/mob/proc/create_player_panel,code/modules/mob/mob.dm,81,120866,0.000203,25,4834,2905,8717,1488.110435
/obj/structure/machinery/door/airlock/proc/break_resin_objects,code/game/machinery/doors/airlock.dm,910,740969,0.001244,55,13472,9858,39815,5197.963987
/obj/vehicle/multitile/proc/add_hardpoint,code/modules/vehicles/multitile/multitile_hardpoints.dm,216,107530,0.000181,1,107530,107530,107530,0.000000
/turf/open/floor/light/update_icon,code/game/turfs/light.dm,24,221923,0.000373,8,27740,24696,33712,3240.495619
/datum/hud/proc/draw_drop,code/_onclick/hud/hud.dm,317,14808,0.000025,1,14808,14808,14808,0.000000
/datum/recipe/tofubread/proc/(init),<?.dm>,4294967295,561,0.000001,1,561,561,561,0.000000
/datum/equipment_preset/upp/commando/get_antag_clothing_equipment,code/modules/gear_presets/upp.dm,3137,54141,0.000091,4,13535,11962,15389,1632.904672
/datum/recipe/jelliedtoast/proc/(init),<?.dm>,4294967295,1182,0.000002,1,1182,1182,1182,0.000000
/obj/structure/closet/secure_closet/guncabinet/red/cic_armory_mk1_rifle_ap/Initialize,code/game/objects/structures/crates_lockers/closets/secure/guncabinet/level_red.dm,66,5568542,0.009350,4,1392135,1362733,1426773,29699.694151
/datum/equipment_preset/uscm/engineer_equipped/proc/(init),<?.dm>,4294967295,148077,0.000249,16,9254,6862,16862,2746.934740
/obj/structure/machinery/computer/sentencing/proc/(init),<?.dm>,4294967295,2254,0.000004,3,751,681,802,62.853003
/datum/equipment_preset/synth/survivor/nspa_synth/proc/(init),<?.dm>,4294967295,33702,0.000057,8,4212,3877,5029,359.668101
/atom/proc/update_filters,code/game/atoms.dm,550,7502482,0.012597,700,10717,4168,49282,6469.767216
/obj/item/storage/box/kit/Initialize,code/modules/cm_marines/equipment/kit_boxes.dm,378,35761485,0.060045,13,2750883,921510,4968222,1451979.125257
/obj/item/attachable/mateba/long/New,code/modules/projectiles/gun_attachables.dm,765,186879,0.000314,2,93439,90018,96861,4838.731755
/obj/item/weapon/gun/launcher/rocket/proc/(init),<?.dm>,4294967295,21481,0.000036,3,7160,6302,7835,782.829803
/obj/structure/machinery/autodoc_console/proc/connect_autodoc,code/game/machinery/medical_pod/autodoc.dm,659,7125,0.000012,4,1781,491,3808,1584.273230
/datum/asset/spritesheet/ranks/register,code/modules/asset_cache/asset_list_items.dm,270,81634740,0.137067,1,81634740,81634740,81634740,0.000000
/obj/item/storage/firstaid/fire/proc/(init),<?.dm>,4294967295,114542,0.000192,13,8810,6322,12653,2149.494049
/datum/roof_master_node/proc/(init),<?.dm>,4294967295,2696,0.000005,1,2696,2696,2696,0.000000
/datum/equipment_preset/survivor/gangleader/proc/(init),<?.dm>,4294967295,17243,0.000029,8,2155,1973,2485,193.039226
/datum/seed/mushroom/hallucinogenic/proc/(init),<?.dm>,4294967295,5530,0.000009,1,5530,5530,5530,0.000000
/obj/item/attachable/stock/carbine/wood/Initialize,code/modules/projectiles/gun_attachables.dm,2723,274392,0.000461,3,91464,87503,97793,5538.645412
/obj/item/device/encryptionkey/cmpcom/synth/ai/proc/(init),<?.dm>,4294967295,6752,0.000011,1,6752,6752,6752,0.000000
/obj/item/storage/toolbox/proc/(init),<?.dm>,4294967295,733756,0.001232,144,5095,2966,17923,1590.250224
/obj/item/weapon/gun/pistol/vp78/proc/(init),<?.dm>,4294967295,157455,0.000264,18,8747,6733,24245,3918.259780
/datum/equipment_preset/pmc/commando/proc/(init),<?.dm>,4294967295,18273,0.000031,8,2284,2134,2384,91.605521
/obj/structure/machinery/door/airlock/almayer/marine/charlie/sl/proc/(init),<?.dm>,4294967295,2675,0.000004,1,2675,2675,2675,0.000000
/obj/item/weapon/gun/smg/uzi/set_gun_attachment_offsets,code/modules/projectiles/guns/smgs.dm,718,2224,0.000004,1,2224,2224,2224,0.000000
/obj/proc/update_icon,code/game/objects/objs.dm,186,11656294,0.019571,13548,860,531,29665,527.639473
/datum/controller/subsystem/entity_manager/fire,code/datums/_ndatabase/subsystems/entity_manager.dm,101,2802131,0.004705,15,186808,168244,331028,40618.881293
/obj/structure/machinery/power/power_generator/connect_to_network,code/modules/power/power.dm,393,5810904,0.009757,36,161414,2745,461241,139048.237946
/datum/reagents/New,code/modules/reagents/Chemistry-Holder.dm,28,9444659,0.015858,14093,670,400,18805,345.408714
/obj/effect/spawner/random/bomb_supply/item_to_spawn,code/game/objects/effects/spawners/random.dm,88,2625,0.000004,5,525,351,872,212.262809
/obj/item/hardpoint/locomotion/on_install,code/modules/vehicles/hardpoints/wheels/locomotion.dm,39,3716,0.000006,1,3716,3716,3716,0.000000
/datum/reagent/ethanol/sake/proc/(init),<?.dm>,4294967295,61356,0.000103,16,3834,2765,9558,1715.421581
